Trial,MSE,NRMSE,R2,Subject
11,1.0765256323768633,0.10282886918374293,0.7105191907981432,DP069_PMA_allTrials.csv
12,0.7252162983935844,0.09422794719725783,0.642623133566541,DP069_PMA_allTrials.csv
13,0.2450627576020265,0.043066990558400776,0.9322110267165229,DP069_PMA_allTrials.csv
14,9.319954436741622,0.3370961721867655,-1.0041541839913815,DP069_PMA_allTrials.csv
15,1.063285529367268,0.1594337686372149,0.42825047101188507,DP069_PMA_allTrials.csv
16,2.271387107545998,0.2809043020859512,-0.9318559618576854,DP069_PMA_allTrials.csv
17,0.44840937945273734,0.18030543348692657,0.3084376680286398,DP069_PMA_allTrials.csv
18,1.2260429578006404,0.16838644570385972,0.2977633952639208,DP069_PMA_allTrials.csv
19,5.0095397827006325,0.12359237155676964,0.5113193311719045,DP069_PMA_allTrials.csv
20,0.10075160462267914,0.038425146372046255,0.9582598483898375,DP069_PMA_allTrials.csv
21,2.32251469031781,0.1709972701850463,0.1969845148245739,DP069_PMA_allTrials.csv
22,1.916158678097192,0.158590100607825,0.2933879676926803,DP069_PMA_allTrials.csv
23,2.7568592265563585,0.22410459206266922,-0.05586609998537595,DP069_PMA_allTrials.csv
24,1.0595976216053062,0.09747818618977346,0.7919261405479224,DP069_PMA_allTrials.csv
25,0.4268614709167694,0.0826633265881654,0.8357602868654015,DP069_PMA_allTrials.csv
26,3.5545771785188913,0.18692364711449075,0.015551209705460756,DP069_PMA_allTrials.csv
27,1.1029035203057378,0.09809413070915113,0.8140205523237216,DP069_PMA_allTrials.csv
1,5.828912098988458,0.20767138283037848,0.3960944140634274,DP088_PMA_allTrials.csv
2,2.365796897857578,0.15670382400483718,0.6208785522874045,DP088_PMA_allTrials.csv
3,4.489479177650938,0.13677597739888772,0.6485565031174939,DP088_PMA_allTrials.csv
4,1.1503229127280161,0.2707228013766477,-0.5229115895798944,DP088_PMA_allTrials.csv
5,2.4650578367285987,0.16431332422887482,-0.31055173533675906,DP088_PMA_allTrials.csv
6,1.184313974928113,0.16674709637492774,0.018120850888011186,DP088_PMA_allTrials.csv
7,6.0459539099155775,0.22403421277913999,-0.10730698105516367,DP088_PMA_allTrials.csv
8,1.3228993401041225,0.3741002947911333,-2.8641083293277854,DP088_PMA_allTrials.csv
9,0.3611999492812667,0.08138166300566664,0.5746859344669134,DP088_PMA_allTrials.csv
10,2.1925744168093457,0.16236047237992074,0.2410711262924473,DP088_PMA_allTrials.csv
11,0.26843357286721825,0.1168910298058508,0.6409680302081329,DP088_PMA_allTrials.csv
12,0.6597192526737872,0.21450302755356312,-0.01631417202373653,DP088_PMA_allTrials.csv
13,0.04387757236444962,0.044426151346077185,0.8970247295471057,DP088_PMA_allTrials.csv
14,0.11192945748555337,0.11663111768872593,0.5755708066248011,DP088_PMA_allTrials.csv
15,0.11417898225781822,0.05037980721042937,0.9344297619969587,DP088_PMA_allTrials.csv
16,0.013020502693033235,0.030519866624083222,0.9624892444361488,DP088_PMA_allTrials.csv
17,0.5162138497987846,0.18872739621808515,-0.3996065476477215,DP088_PMA_allTrials.csv
18,0.48824770886435825,0.19069568888528926,0.013983170701633685,DP088_PMA_allTrials.csv
19,1.7124989442569043,0.29175888136178646,-0.9776139422447179,DP088_PMA_allTrials.csv
20,0.021993880869695115,0.027184957374674027,0.968439237758606,DP088_PMA_allTrials.csv
21,1.1792446823235685,0.17605058088883757,0.40033589462367436,DP088_PMA_allTrials.csv
22,0.19980088393208875,0.06669429395189967,0.8841277713849675,DP088_PMA_allTrials.csv
23,0.097048895551927,0.09580330033062581,0.6856113046321783,DP088_PMA_allTrials.csv
24,0.5117532161340365,0.10775341759296955,0.6365781449257456,DP088_PMA_allTrials.csv
25,0.4352202202827257,0.17605858725757145,0.13639190130753243,DP088_PMA_allTrials.csv
26,0.08772174074309305,0.06968524730741085,0.8455771843845377,DP088_PMA_allTrials.csv
27,0.08652106203413006,0.12181995347200417,0.5797316860550851,DP088_PMA_allTrials.csv
1,3.7715307678292076,0.0998435451748308,0.8192676657047091,DP090_PMA_allTrials.csv
2,1.0879569008514451,0.085740806281064,0.8171335058999726,DP090_PMA_allTrials.csv
3,3.4304964459656246,0.15736798553206374,0.5783902752378904,DP090_PMA_allTrials.csv
4,18.387081196221576,0.19448873708596062,0.15603807761834831,DP090_PMA_allTrials.csv
5,6.474456725853562,0.15067710075519553,0.6165342566547192,DP090_PMA_allTrials.csv
6,6.168520012528648,0.13993153355626067,0.6296398495068651,DP090_PMA_allTrials.csv
7,1.7655326548365096,0.1997503827522378,-0.0854122125535679,DP090_PMA_allTrials.csv
8,1.553599132346975,0.11883416757556665,0.6953481411722913,DP090_PMA_allTrials.csv
9,0.5779268753735758,0.09399535782000827,0.7939817218458595,DP090_PMA_allTrials.csv
10,5.827332990368115,0.22919739759230717,-0.13060068135535352,DP090_PMA_allTrials.csv
11,15.37920646909599,0.2828154042225037,-0.618051576380519,DP090_PMA_allTrials.csv
12,20.55805695984883,0.2898338279695873,-0.3476698352539007,DP090_PMA_allTrials.csv
13,5.9811463443530375,0.19216880300303618,0.2811311825849685,DP090_PMA_allTrials.csv
14,23.163176580394346,0.3756722794611509,-1.328792213431309,DP090_PMA_allTrials.csv
15,0.9835771274133766,0.21637921650885852,-0.1808434146025999,DP090_PMA_allTrials.csv
16,8.856439912708076,0.3794057463515818,-2.397161957476601,DP090_PMA_allTrials.csv
17,0.16975070033053127,0.08973541341104765,0.7305259912679896,DP090_PMA_allTrials.csv
18,0.06485857299447968,0.09937422948291427,0.7070803444742768,DP090_PMA_allTrials.csv
19,1.3654966795622752,0.09882814352180581,0.8047947702272406,DP090_PMA_allTrials.csv
20,2.046028074748713,0.3594669925652032,-1.5082477330909998,DP090_PMA_allTrials.csv
21,2.1972966255381823,0.43489030961040714,-2.910982724730777,DP090_PMA_allTrials.csv
22,1.1166530032724298,0.36874607350861766,-2.4696190588428015,DP090_PMA_allTrials.csv
23,0.39108463923597225,0.13570864102756094,0.5566522438503734,DP090_PMA_allTrials.csv
24,5.676337348002342,0.396392141376916,-1.9131159944395404,DP090_PMA_allTrials.csv
25,12.190999113033937,0.5365497634380237,-3.771705749522596,DP090_PMA_allTrials.csv
26,2.0300640719130856,0.1505105744244444,0.46732949303895366,DP090_PMA_allTrials.csv
27,1.5662298863552824,0.3074138286111895,-1.5557067270170433,DP090_PMA_allTrials.csv
